"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"280","Convex Decrease","80%",2016,0.566300841308566,0.394372030115264,0.475697605902592,"median"
"281","Convex Decrease","80%",2017,0.553609698518291,0.385814946428779,0.462573977385441,"median"
"282","Convex Decrease","80%",2018,0.556974374454686,0.389347784215824,0.464159333511403,"median"
"283","Convex Decrease","80%",2019,0.563002769073031,0.391262687894914,0.470570845436495,"median"
"284","Convex Decrease","80%",2020,0.571578489729102,0.391617720147331,0.471199269846103,"median"
"285","Convex Decrease","95%",1950,1,1,1,"median"
"286","Convex Decrease","95%",1951,1,1,1,"median"
"287","Convex Decrease","95%",1952,0.98903130621403,0.986162625442928,0.987235199758256,"median"
"288","Convex Decrease","95%",1953,0.981133764349217,0.971245497855254,0.9729217775785,"median"
"289","Convex Decrease","95%",1954,0.972534639367247,0.951840270223031,0.958870190955131,"median"
"290","Convex Decrease","95%",1955,0.96639844060103,0.934287473131862,0.94526801651853,"median"
"291","Convex Decrease","95%",1956,0.957920917547698,0.922511745631975,0.940259434880816,"median"
"292","Convex Decrease","95%",1957,0.951863564871791,0.908357923455226,0.929251320077329,"median"
"293","Convex Decrease","95%",1958,0.93860080742914,0.893968736720312,0.91867400595195,"median"
"294","Convex Decrease","95%",1959,0.931152762140363,0.88133194005221,0.905969554299137,"median"
"295","Convex Decrease","95%",1960,0.925148223671642,0.865318307891143,0.895648331607944,"median"
"296","Convex Decrease","95%",1961,0.917451084380654,0.851922842589704,0.890985292275472,"median"
"297","Convex Decrease","95%",1962,0.909914817707854,0.841129763839773,0.881665900540585,"median"
"298","Convex Decrease","95%",1963,0.90230413029514,0.833507484594246,0.874186172834557,"median"
"299","Convex Decrease","95%",1964,0.894441823555342,0.82569014897434,0.864252944204251,"median"
"300","Convex Decrease","95%",1965,0.885449059327077,0.811914707264617,0.85084787253198,"median"
"301","Convex Decrease","95%",1966,0.873846874908889,0.800065928556449,0.844641792817675,"median"
"302","Convex Decrease","95%",1967,0.86475765128478,0.792467568710989,0.836784931423244,"median"
"303","Convex Decrease","95%",1968,0.860557529256575,0.783662412580521,0.828538172447834,"median"
"304","Convex Decrease","95%",1969,0.853545800723395,0.773710865266453,0.8211886872942,"median"
"305","Convex Decrease","95%",1970,0.848276992201357,0.764760234799114,0.814585895625841,"median"
"306","Convex Decrease","95%",1971,0.841971673318947,0.757933063738632,0.806547459039357,"median"
